,sport,school,coach
4449,football,Penn Yan Academy,Brandon Jensen
4450,football,Port Byron,Chris Kudla
4451,football,Portville,Josh Brooks
4452,football,Royalton-Hartland,Don Baker
4453,football,Saranac,Dylan Everleth
4454,football,Saranac Lake,Shirley Dugan
4455,football,Sidney,Jeff Matthews
4456,football,Silver Creek/Forestville Central,Sean Helmer
4457,football,Skaneateles,Joe Sindoni
4458,football,Southern Hills [Tully/LaFayette/Fabius Pompey],Brad Keysor
4459,football,Southwestern,Jehuu Caulcrick
4460,football,St. Lawrence Central,Bill Scharf
4461,football,Stillwater,Ian Godfrey
4462,football,Susquehanna Valley,Mike Ford
4463,football,Tamarac,Erick Roadcap
4464,football,Voorheesville,Joe Sapienza
4465,football,Warsaw/Letchworth,Justin Mann
4466,football,Waterloo,Ralph Ellison
4467,football,Watkins Glen/Odessa-Montour,Trevor Holland
4468,football,Wayland-Cohocton,Joe Sabo
4469,football,Wellsville,Wayne Stonemetz
4470,football,Whitney Point,Bill Davis
4471,football,Wilson,William Atlas
4472,football,Windsor Central,Tim Hogan
4473,football,Cardinal Spellman,William Cawley
4474,football,Holy Cross,Timothy Smith
4475,football,Kennedy Catholic,Dominick Tassone
4476,football,Nazareth,Desmond Defreitas
4477,football,Albemarle,Richard Davis
4478,football,Andrews,James Phillips
4479,football,Avery County,Mac Bryan
4480,football,Bessemer City,Larry Boone
4481,football,Camden County,Scott Jones
4482,football,Chatham Central,Sherman Howze
4483,football,Cherokee,Kent Briggs
4484,football,Cherryville,Keith Fox
4485,football,Columbia,Ron Ambrose
4486,football,Community School of Davidson,TJ Albert
4487,football,East Carteret,BJ Frazier
4488,football,East Columbus,James Hobbs
4489,football,East Surry,Trent Lowman
4490,football,East Wilkes,Jonathan Wilmoth
4491,football,Elkin,Scott Wood
4492,football,Gates County,Matt Biggy
4493,football,Granville Central,Larry Dale II
4494,football,Highland School of Technology,David DeLaO
4495,football,Hobbton,Joe Salas
4496,football,John A. Holmes,Paul Hoggard
4497,football,Jones Senior,Lewis Hampton
4498,football,KIPP Pride,Geoffrey Muma
4499,football,Lakewood,Barrett Sloan
4500,football,Lejeune,James Gardiner
4501,football,Louisburg,Ronald Lassiter
4502,football,Manteo,Sport Sawyer
4503,football,Mitchell,Kevin Hughes
4504,football,Mount Airy,JK Adkins
4505,football,Mountain Island Charter,Robert Washington
4506,football,Murphy,David Gentry
4507,football,North Duplin,Hugh Martin
4508,football,North Edgecombe,Jay Miller
4509,football,North Rowan,steven williams
4510,football,North Stanly,Scott Crisco
4511,football,North Stokes,Frank Sessoms
4512,football,Northampton County,George Privott
4513,football,Northside - Pinetown,Keith Boyd
4514,football,Northwest Halifax,Eric Mcknight
4515,football,Pender,Jeremy Jones
4516,football,Perquimans,Randy Awrey
4517,football,Pine Lake Preparatory,Brett Hayford
4518,football,Polk County,Bruce Ollis
4519,football,Princeton,Joe Phillips
4520,football,Riverside,Asim McGill
4521,football,Robbinsville,Dee Walsh
4522,football,Rosewood,Michael Grady
4523,football,South Creek,Will Harrell
4524,football,South Stanly,Ryan Ochier
4525,football,Southeast Halifax,Antione Alston
4526,football,Southside,Jeff Carrow
4527,football,Starmount,D K
4528,football,Tarboro,Jeff Craddock
4529,football,Thomas Jefferson Classical Academy,Jerry Cash
4530,football,Union,Douglas Burley
4531,football,Union Academy,Justin Frashier
4532,football,Weldon,Grady Williams
4533,football,Anson,Ralph Jackson
4534,football,Ashe County,Brian Hampton
4535,football,Atkins,David Hamlin
4536,football,Ayden - Grifton,Paul Cornwell
4537,football,Bandys,Tom Eanes
4538,football,Bartlett Yancey,Joshua Brumfield
4539,football,Brevard,Craig Pritchett
4540,football,Bunker Hill,Michael Gendron
4541,football,Bunn,Bradley (Dale) Murphy
4542,football,Burns,David Devine
4543,football,Carrboro,Ken Lathan
4544,football,Carver,Wayne Griffin
4545,football,Central Academy of Technology and Arts,Drew Hackett
4546,football,Central Davidson,Clayton Trivett
4547,football,Charles D. Owen,Nathan Padgett
4548,football,Chase,Cort Radford
4549,football,Clinton,Cory Johnson
4550,football,Croatan,Andrew Gurley
4551,football,Currituck County,Paul Bossi
4552,football,Dixon,Chris Morris
4553,football,Draughn,Chris Powell
4554,football,East Bladen,robby priest
4555,football,East Burke,Derrick Minor
4556,football,East Duplin,Battle Holley
4557,football,East Henderson,Justin Heatherly
4558,football,East Lincoln,David Lubowicz
4559,football,East Rutherford,Brint Russell
4560,football,Eastern Randolph,Charles Arrington
4561,football,Fairmont,George Coltharp
4562,football,Farmville Central,Scott Gardner
4563,football,First Flight,Chuck Parker
4564,football,Foard,Ryan Gettys
4565,football,Forbush,Chris johnson
4566,football,Forest Hills,Jammie Deese
4567,football,Franklin,Josh Brooks
4568,football,Goldsboro,Tim Ray
4569,football,Heide Trask,Brandon Proctor
4570,football,Hendersonville,Jim Sosebee
4571,football,Hertford County,Terrance Saxby
4572,football,Hibriten,ronnie canipe
4573,football,J.F. Webb,Jonathan Adcock
4574,football,James Kenan,Will Clark
4575,football,Jordan-Matthews,Sam Spencer
4576,football,Kinston,Ryan Gieselman
4577,football,Lake Norman Charter,Mark Steele
4578,football,Ledford Senior,Andrew Stone
4579,football,Lexington Senior,TBA
4580,football,Lincolnton,Adam Benoit
4581,football,Maiden,Will Byrne
4582,football,McMichael,Tony McCants
4583,football,Midway,Cory Barnes
4584,football,Morehead,Lin Stadler
4585,football,Mount Pleasant,Michael Johns
4586,football,Mountain Heritage,Joey Robinson
4587,football,Nash Central,Chris Lee
4588,football,Newton-Conover,Steven Pack
4589,football,North Davidson,Brian Flynn
4590,football,North Lenoir,Jim Collins
4591,football,North Lincoln,Nick Bazzle
4592,football,North Surry,Danny Lyons
4593,football,North Wilkes,Monty Chipman
4594,football,Northeastern,Antonio Moore
4595,football,Oak Grove,Mark Holcomb
4596,football,Pasquotank County,RaShawn Spencer
4597,football,Pisgah,Brett Chappell
4598,football,Providence Grove,Calvin Brown
4599,football,Randleman,Shane Timmons
4600,football,Red Springs,Lawrence Ches
4601,football,Reidsville,james teague
4602,football,Richlands,Pat Byrd
4603,football,R-S Central,Brad Hutchins
4604,football,Salisbury,Brian Hinson
4605,football,South Columbus,Russell Dove
4606,football,South Granville,Jake Wohlfeil
4607,football,South Lenoir,Jeremy Joyner
4608,football,South Point,adam hodge
4609,football,South Rowan,Daniel Yow
4610,football,SouthWest Edgecombe,J.C. Cobb
4611,football,Southwest Onslow,Charlie Dempsey
4612,football,Spring Creek,Aaron Sanders
4613,football,St. Pauls,Mike Setzer
4614,football,Surry Central,Monty Southern
4615,football,Thomasville,Doug Robertson
4616,football,Trinity,Brett Andrews
4617,football,Wallace-Rose Hill,Cory Lovelace
4618,football,Washington,Perry Owens
4619,football,West Bladen,Kris Williams
4620,football,West Craven,Michael Twichell
4621,football,West Davidson,Bryan Lingerfelt
4622,football,West Iredell,Monte Simmons
4623,football,West Lincoln,Jonathan Scronce
4624,football,West Stanly,Brett Morton
4625,football,West Stokes,Jimmy Upchurch
4626,football,West Wilkes,Philip Collett
4627,football,Wheatmore,Philip Yarbrough
4628,football,Whiteville,Jarrett Price
4629,football,A.C. Reynolds,Michael Tweed
4630,football,A.L. Brown,Mike Newsome
4631,football,Alexander Central,Jonathan Watts
4632,football,Ashbrook,Brian Andrews
4633,football,Asheboro,Blake Brewer
4634,football,Asheville,David Burdette
4635,football,Ben L. Smith,Marcello Royal
4636,football,Cape Fear,Jacob Thomas
4637,football,Central Cabarrus,Kenneth McClamrock
4638,football,Chapel Hill,Issac Marsch
4639,football,Charlotte Catholic,Mike Brodowicz
4640,football,Clayton,Shane Handy
4641,football,Cleveland,Scott Riley
4642,football,Concord,Glen Padgett
4643,football,Cox Mill,Craig Stewart
4644,football,Crest,Dustin Nichols
4645,football,D.H. Conley,Nate Conner
4646,football,Douglas Byrd,mike paroli
4647,football,Dudley,Stephen Davis
4648,football,E.E. Smith,Deron Donald
4649,football,East Chapel Hill,Brian Nunn
4650,football,East Rowan,John Fitz
4651,football,Eastern Alamance,John Kirby
4652,football,Eastern Wayne,Leander Oates
4653,football,Enka,Jeff Frady
4654,football,Erwin,Craig Dayton
4655,football,Fike,mike wickham
4656,football,Forestview,Chris Medlin
4657,football,Franklinton,Jimmy Williams
4658,football,Freedom,Justin Hawn
4659,football,Gray's Creek,David Lovette
4660,football,Harnett Central,Matt Migliore
4661,football,Havelock,Mark Witmer
4662,football,Hunt,Ryan Sulkowski
4663,football,Huss,James McKoy
4664,football,J.H. Rose,Will Bland
4665,football,Jacksonville,Beau Williams
4666,football,Jay M. Robinson,Rich Williams
4667,football,Jesse Carson,Joe Pinyan
4668,football,Kings Mountain,Barry Webster
4669,football,Lee County,Steve Burdeau
4670,football,Marvin Ridge,Aubrey Carter
4671,football,Monroe,Johnny Sowell
4672,football,Mount Tabor,raymond marshall
4673,football,North Brunswick,Bryan Davis
4674,football,North Buncombe,Brandon Allen
4675,football,North Gaston,Justin Clark
4676,football,North Henderson,Zach Wilkins
4677,football,North Iredell,David Lewis
4678,football,Northeast Guilford,Earl Bates
4679,football,Northern,John Hammett
4680,football,Northern Guilford,Erik Westberg
4681,football,Northern Nash,Andrew Farriss
4682,football,Northwest Cabarrus,Brandon Gentry
4683,football,Orange,Van Smith
4684,football,Parkland,Martin Samek
4685,football,Parkwood,Tim Speakman
4686,football,Person,Joey Carroll
4687,football,Piedmont,Johnathan Castator
4688,football,Rockingham County,Brad Baker
4689,football,Rocky Mount,Jason Battle
4690,football,Smithfield-Selma,MIKE PARRISH
4691,football,South Brunswick,Robert Lewis
4692,football,South Iredell,Scott Miller
4693,football,South Johnston,Matthew Riggsbee
4694,football,Southeast Guilford,Kennedy Tinsley
4695,football,Southern Alamance,Fritz Hessenthaler
4696,football,Southern Guilford,Jason Bear Bradley
4697,football,Southern Lee,Kenneth Neal
4698,football,Southern Nash,Brian Foster
4699,football,Southern Wayne,Ronnie McClary
4700,football,Southwest Guilford,Eric Rainey
4701,football,Southwestern Randolph,Seth Baxter
4702,football,St. Stephens,Wayne Hicks
4703,football,Statesville,randall gusler
4704,football,Stuart Cramer,Ben McMillan
4705,football,Sun Valley,Drew Hackett
4706,football,Swansboro,Tim Laspada
4707,football,T.C. Roberson,JD Dinwiddie
4708,football,Terry Sanford,Bruce McClelland
4709,football,Triton,Ben Penny
4710,football,Tuscola,Chris Brookshire
4711,football,Union Pines,Lonnie Cox
4712,football,Vance County,Edwin Campbell
4713,football,Watauga,Ryan Habich
4714,football,Weddington,Andy Capone
4715,football,West Brunswick,Brett Hickman
4716,football,West Carteret,Daniel Barrow
4717,football,West Henderson,Paul Whitaker
4718,football,West Rowan,joe nixon
4719,football,Western Alamance,Jeff Snuffer
4720,football,Western Guilford,Adam Clay
4721,football,Western Harnett,Blake Culbertson
4722,football,Apex Friendship,Adam Sanders
4723,football,Athens Drive,Jeremy Fullbright
4724,football,Broughton,Chris Dawson
4725,football,Cardinal Gibbons,Steven Wright
4726,football,Cary,Jason Wilkes
4727,football,Corinth Holders,Adam Khavari
4728,football,David W. Butler,Brian Hales
4729,football,Davie,Tim Devericks
4730,football,E.A. Laney,Luke Little
4731,football,East Forsyth,Shawn COFER
4732,football,East Mecklenburg,Robert Forshee
4733,football,Enloe,Kenneth Blocker
4734,football,Fuquay - Varina,Jeb Hall
4735,football,Garinger,Greg Fowler
4736,football,Garner Magnet,Thurman Leach
4737,football,Glenn,Antwon Stevenson
4738,football,Green Hope,David Green
4739,football,Green Level,Ben Goudeau
4740,football,Harding University,Van Smith
4741,football,Heritage,Wallace Clark
4742,football,Hickory Ridge,Larry Cothren
4743,football,High Point Central,Wayne Jones
4744,football,Hillside,Darian Harris
4745,football,Hoggard,Craig Underwood
4746,football,Hoke County,George M. Small
4747,football,Holly Springs,Robert Furth
4748,football,Hopewell,Jamelle Byrd
4749,football,Hough,Matthew Jenkins
4750,football,Independence,Mike Natoli
4751,football,Jack Britt,Brian Randolph
4752,football,Jordan,Justin Allred
4753,football,Knightdale,Anthony Timmons
4754,football,Lake Norman,Jonathan Oliphant
4755,football,Leesville Road,Ben Kolstad
4756,football,Mallard Creek,Michael Palmieri
4757,football,Middle Creek,Randy Ragland
4758,football,Myers Park,Scott Chadwick
4759,football,North Mecklenburg,Eric Morman
4760,football,Northwest Guilford,Kevin Wallace
4761,football,Page,Doug Robertson
4762,football,Panther Creek,Sean Crocker
4763,football,Phillip O. Berry Academy of Technology,Andrew Howard
4764,football,Pine Forest,William Sochovka
4765,football,Pinecrest,Chris Metzger
4766,football,Purnell Swett,Stephen Roberson
4767,football,R.J. Reynolds,Pat Crowley
4768,football,Ragsdale,Johnny Boykin
4769,football,Richmond,Bryan Till
4770,football,Riverside-Durham,Andre George
4771,football,Rocky River,Orlando Gray
4772,football,Scotland,lawrence bartell
4773,football,Seventy-First,Duran McLaurin
4774,football,South Caldwell,Butch Carter
4775,football,South Central,Andy Tew
4776,football,South Garner,Daniel Finn
4777,football,South Mecklenburg,Rocky White
4778,football,South View,Rodney Brewington
4779,football,Southeast Raleigh,JeVar Bransome
4780,football,Wake Forest,Reggie Lucas
4781,football,West Charlotte,Joshua Harris
4782,football,West Forsyth,Adrian Snow
4783,football,West Mecklenburg,Jarvis Davis
4784,football,Arendell Parrott Academy,Matt Beaman
4785,football,Cary Christian,Jeff Bates
4786,football,Faith Christian,Russell Weinstein
4787,football,Fayetteville Christian,Gregg Bryant
4788,football,GRACE Christian,Keith Boutwell
4789,football,Rocky Mount Academy,Terrell Hudgins
4790,football,Bethel Christian Academy,Brick Crowder
4791,football,Community Christian,Andy Jackson
4792,football,Halifax Academy,pete edwards
4793,football,John Paul II Catholic,Sean Murphy
4794,football,Lawrence Academy,Lee Hoffman
4795,football,Northeast Academy/Hobgood Academy,Brandon lanier
4796,football,Pungo Christian Academy,Stacey Keech
4797,football,Center-Stanton,Cale Ferderer
4798,football,Drake/Anamoose,Chris Arnold
4799,football,Midway/Minto,Cody Stevenson
4800,football,Beach,Mike Zier
4801,football,Benson County [Leeds/Maddock],robert Bubach
4802,football,Divide County,Bob Brown
4803,football,Finley-Sharon/Hope-Page,Kevin Nesemeier
4804,football,Grant County co-op [Carson/Elgin-New Leipzig]/Flasher,Jamie Krenz
4805,football,Hankinson,Jason Monilaws
4806,football,LaMoure/Litchville-Marion,Joel Bickford
4807,football,Larimore,Kal Triplett
4808,football,Linton/Hazelton-Moffit-Braddock,Daniel Imdieke
4809,football,Maple Valley/Enderlin,Brett Kapaun
4810,football,Mohall/Lansford/Sherwood,Brian Rohles
4811,football,Napoleon/Gackle-Streeter,Kelly McCleary
4812,football,New Rockford-Sheyenne,Jeremy Newton
4813,football,North Border co-op [Walhalla/Pembina],Tim Hartje
4814,football,North Prairie co-op [Rolette/Wolford/Rolla],Terry Motl
4815,football,North Star/Starkweather,Bryan Haugen
4816,football,Towner-Granville-Upham,Ben Wollenzien
4817,football,Trenton,paul whitaker
4818,football,Tri-State co-op [Rosholt/Fairmount/Campbell-Tintah],John Freeman
4819,football,Bottineau,Rob Bedlion
4820,football,Bowman County co-op [Bowman/Scranton],Todd Frie
4821,football,Carrington,Marty Hochhalter
4822,football,Des Lacs-Burlington,James Johnson
4823,football,Garrison/Max,Jon Calhoun
4824,football,Hatton/Northwood,David Smith
4825,football,Kenmare/Bowbells/Burke Central,Doug Smith
4826,football,Lisbon,Robert Bubach
4827,football,Milnor/North Sargent,Eric Olson
4828,football,Northern Cass,Craig Lachowitzer
4829,football,Oakes,Greg Dobitz
4830,football,Richardton-Taylor/Hebron,Travis Olson
4831,football,Rugby,Scott Grochow
4832,football,Shiloh Christian,Funnon Barker
4833,football,Thompson,Brady Schwab
4834,football,Beulah,Jim Dooley
4835,football,Central Cass,Patrick Metzger
4836,football,Hazen,Rick Philion
4837,football,Kindred,Cody Kittelson
4838,football,St. Mary's Central,Dan Smrekar
4839,football,Valley City,Scott Roehrich
4840,football,Wahpeton,Brian Dokken
4841,football,Bismarck,Mark Gibson
4842,football,Century,Ron Wingenbach
4843,football,Dickinson,Bruce Faulhaber
4844,football,Grand Forks Central,Bill Lorenz
4845,football,Mandan,Todd Sheldon
4846,football,Red River,Vyrn Muir
4847,football,Center-Stanton,Cale Ferderer
4848,football,Drake/Anamoose,Chris Arnold
4849,football,Midway/Minto,Cody Stevenson
4850,football,Bishop Rosecrans,Mark Johnston
4851,football,Danbury,Keith Mora
4852,football,Holgate,James Wagner
4853,football,St. John,Doug Pearson
4854,football,Archbishop Moeller,Doug Rosfeld
4855,football,Beavercreek,Nic Blac
4856,football,Berea-Midpark,Jon Hunek
4857,football,Bowsher,chip strahm
4858,football,Brunswick,Dave Rea
4859,football,Central Crossing,charles williamson
4860,football,Cleveland Heights,Jeff Rotsky
4861,football,Colerain,Christopher Walker
4862,football,Dublin Coffman,Luiz Totti
4863,football,Dublin Jerome,Mark Hundley
4864,football,Elder,Doug Ramsey
4865,football,Euclid,Fielding Cloud
4866,football,Fairfield,Jason Krause
4867,football,Findlay,Matt Pees
4868,football,Groveport-Madison,Bryan Schoonover
4869,football,Hayes,Mike Golden
4870,football,Hilliard Bradley,Mike LoParo
4871,football,Hilliard Darby,Michael Weer
4872,football,Hilliard Davidson,Brian White
4873,football,Jackson,Beau Balderson
4874,football,Lakota West,Larry Cox
4875,football,Lancaster,Philadelphia Wolfeschlegelsteinhausenbergerdorff
4876,football,Lebanon,Shawn Lamb
4877,football,Lincoln,Bruce Ward
